timestamp,label,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29
2025-08-14T09:55:29.971884,Cash,1986.0,19.0,2528.0,3197.0,3252.0,0.757202,0.494263,0.418945,-0.082153,0.0,-1.0,0.0,-2388.0,2264.0,569.0,3474.0,-3303.0,-744.0,16.0,-29.0,-4850.0,-0.715663,0.679678,0.160293,-4722.0,4440.0,1154.0,39.0,13.0,2.0
2025-08-14T09:55:29.999921,Cash,2000.0,17.0,2514.0,3210.0,3246.0,0.757202,0.494263,0.418945,-0.082214,0.0,0.0,-1.0,-2384.0,2268.0,538.0,3479.0,-3299.0,-775.0,4.0,-1.0,-4856.0,-0.715724,0.679627,0.160304,-4840.0,4576.0,1000.0,37.0,18.0,-4.0
2025-08-14T09:55:30.031539,Cash,1981.0,17.0,2525.0,3205.0,3257.0,0.757141,0.494263,0.418945,-0.082214,0.0,-1.0,-1.0,-2411.0,2279.0,529.0,3451.0,-3288.0,-783.0,-11.0,3.0,-4829.0,-0.715672,0.679567,0.160211,-4832.0,4628.0,1008.0,37.0,15.0,-2.0
2025-08-14T09:55:30.065401,Cash,2002.0,17.0,2461.0,3195.0,3264.0,0.757141,0.494324,0.418945,-0.082214,0.0,0.0,0.0,-2407.0,2298.0,525.0,3455.0,-3269.0,-786.0,0.0,16.0,-4820.0,-0.715682,0.679659,0.160151,-4864.0,4642.0,1066.0,37.0,21.0,-1.0
2025-08-14T09:55:30.069452,Cash,2000.0,16.0,2513.0,3199.0,3261.0,0.757141,0.494324,0.418945,-0.082153,-1.0,0.0,0.0,-2416.0,2295.0,541.0,3446.0,-3273.0,-770.0,0.0,0.0,-4814.0,-0.715622,0.67971,0.160141,-4854.0,4588.0,1124.0,35.0,18.0,2.0
2025-08-14T09:55:30.105117,Cash,1999.0,16.0,2517.0,3206.0,3249.0,0.757141,0.494324,0.418945,-0.082153,-1.0,0.0,0.0,-2402.0,2286.0,546.0,3460.0,-3282.0,-765.0,7.0,-5.0,-4829.0,-0.715622,0.67971,0.160141,-4770.0,4524.0,1164.0,35.0,20.0,2.0
2025-08-14T09:55:30.108160,Cash,2000.0,20.0,2559.0,3201.0,3246.0,0.757202,0.494263,0.418884,-0.082153,0.0,-1.0,-1.0,-2401.0,2273.0,566.0,3460.0,-3295.0,-747.0,11.0,-27.0,-4835.0,-0.715571,0.679688,0.160345,-4842.0,4480.0,1146.0,38.0,11.0,-3.0
2025-08-14T09:55:30.141719,Cash,2000.0,17.0,2587.0,3199.0,3244.0,0.757202,0.494263,0.418884,-0.082214,0.0,0.0,0.0,-2383.0,2277.0,559.0,3479.0,-3290.0,-754.0,21.0,-13.0,-4846.0,-0.715631,0.679637,0.160355,-4694.0,4592.0,1100.0,39.0,24.0,0.0
2025-08-14T09:55:30.166299,Cash,1984.0,21.0,2521.0,3196.0,3253.0,0.757202,0.494263,0.418884,-0.082275,0.0,-1.0,-1.0,-2418.0,2276.0,541.0,3444.0,-3291.0,-772.0,-11.0,-10.0,-4825.0,-0.715691,0.679586,0.160365,-4896.0,4612.0,1022.0,37.0,12.0,-8.0
2025-08-14T09:55:30.213939,Cash,1981.0,17.0,2518.0,3202.0,3245.0,0.757141,0.494324,0.418945,-0.082275,-1.0,0.0,0.0,-2417.0,2292.0,499.0,3446.0,-3275.0,-813.0,-24.0,32.0,-4822.0,-0.715743,0.679608,0.160161,-4752.0,4596.0,836.0,34.0,18.0,3.0
2025-08-14T09:55:30.217937,Cash,1996.0,17.0,2464.0,3200.0,3241.0,0.757141,0.494324,0.418945,-0.082214,0.0,0.0,-1.0,-2411.0,2290.0,495.0,3451.0,-3277.0,-816.0,-24.0,35.0,-4827.0,-0.715682,0.679659,0.160151,-4764.0,4582.0,942.0,37.0,17.0,-2.0
2025-08-14T09:55:30.258457,Cash,1986.0,17.0,2486.0,3203.0,3260.0,0.75708,0.494324,0.419006,-0.082214,-1.0,0.0,0.0,-2411.0,2283.0,527.0,3452.0,-3284.0,-783.0,-9.0,6.0,-4827.0,-0.715724,0.679589,0.160007,-4746.0,4520.0,1216.0,34.0,25.0,4.0
2025-08-14T09:55:30.306989,Cash,1986.0,14.0,2439.0,3207.0,3237.0,0.757141,0.494324,0.418945,-0.082153,0.0,0.0,0.0,-2402.0,2269.0,561.0,3460.0,-3299.0,-750.0,6.0,-26.0,-4838.0,-0.715622,0.67971,0.160141,-4790.0,4498.0,1292.0,37.0,17.0,0.0
2025-08-14T09:55:30.329482,Cash,1992.0,18.0,2538.0,3203.0,3243.0,0.757202,0.494324,0.418945,-0.082153,-1.0,0.0,0.0,-2386.0,2265.0,599.0,3476.0,-3303.0,-713.0,35.0,-54.0,-4847.0,-0.715673,0.67977,0.160233,-4830.0,4494.0,1348.0,36.0,18.0,-1.0
2025-08-14T09:55:30.363720,Cash,1983.0,9.0,2467.0,3211.0,3235.0,0.757263,0.494202,0.418884,-0.082214,0.0,-1.0,-1.0,-2398.0,2265.0,595.0,3464.0,-3302.0,-719.0,25.0,-53.0,-4838.0,-0.715672,0.679605,0.160507,-4722.0,4526.0,1114.0,38.0,13.0,-2.0
2025-08-14T09:55:30.399274,Cash,1983.0,17.0,2448.0,3199.0,3238.0,0.757263,0.494263,0.418884,-0.082275,0.0,-1.0,-1.0,-2406.0,2279.0,561.0,3457.0,-3288.0,-753.0,9.0,-20.0,-4829.0,-0.715743,0.679646,0.160457,-4862.0,4590.0,1018.0,39.0,12.0,-2.0
2025-08-14T09:55:30.402559,Cash,2000.0,15.0,2504.0,3205.0,3238.0,0.757202,0.494263,0.418884,-0.082336,0.0,0.0,-1.0,-2422.0,2289.0,518.0,3441.0,-3277.0,-795.0,-18.0,14.0,-4817.0,-0.715752,0.679535,0.160375,-4850.0,4628.0,826.0,37.0,17.0,-4.0
2025-08-14T09:55:30.442782,Cash,1981.0,16.0,2558.0,3197.0,3266.0,0.757141,0.494324,0.418945,-0.082275,-1.0,0.0,0.0,-2409.0,2296.0,492.0,3454.0,-3271.0,-820.0,-21.0,42.0,-4826.0,-0.715743,0.679608,0.160161,-4812.0,4570.0,960.0,36.0,17.0,-1.0
2025-08-14T09:55:30.445780,Cash,1982.0,0.0,2476.0,3207.0,3253.0,0.757141,0.494324,0.418945,-0.082275,-1.0,0.0,0.0,-2420.0,2282.0,516.0,3443.0,-3285.0,-796.0,-22.0,13.0,-4824.0,-0.715743,0.679608,0.160161,-4860.0,4526.0,1164.0,35.0,22.0,-1.0
2025-08-14T09:55:30.480302,Cash,1893.0,19.0,2588.0,3196.0,3262.0,0.757141,0.494324,0.418945,-0.082153,-1.0,0.0,0.0,-2386.0,2280.0,536.0,3476.0,-3288.0,-775.0,8.0,4.0,-4846.0,-0.715622,0.67971,0.160141,-4688.0,4538.0,1188.0,35.0,19.0,5.0
2025-08-14T09:55:30.516354,Cash,2000.0,17.0,2480.0,3203.0,3267.0,0.757202,0.494263,0.418945,-0.082275,0.0,-1.0,-1.0,-2417.0,2272.0,572.0,3446.0,-3295.0,-741.0,4.0,-36.0,-4824.0,-0.715784,0.679576,0.160314,-4944.0,4568.0,1210.0,38.0,13.0,-6.0
2025-08-14T09:55:30.521354,Cash,1988.0,16.0,2468.0,3213.0,3258.0,0.757202,0.494324,0.418884,-0.082153,0.0,0.0,0.0,-2388.0,2283.0,568.0,3474.0,-3285.0,-745.0,26.0,-19.0,-4838.0,-0.715581,0.67978,0.160284,-4738.0,4554.0,1148.0,38.0,20.0,4.0
2025-08-14T09:55:30.560953,Cash,1998.0,18.0,2470.0,3198.0,3258.0,0.757202,0.494263,0.418884,-0.082275,0.0,-1.0,-1.0,-2409.0,2294.0,553.0,3453.0,-3273.0,-760.0,10.0,-8.0,-4817.0,-0.715691,0.679586,0.160365,-4840.0,4680.0,1058.0,38.0,12.0,-7.0
2025-08-14T09:55:30.563223,Cash,2000.0,16.0,2460.0,3200.0,3258.0,0.757202,0.494324,0.418884,-0.082214,-1.0,0.0,0.0,-2415.0,2297.0,532.0,3447.0,-3271.0,-781.0,-3.0,8.0,-4815.0,-0.715641,0.679729,0.160294,-4884.0,4570.0,968.0,36.0,19.0,2.0
2025-08-14T09:55:30.565638,Cash,1987.0,17.0,2490.0,3205.0,3251.0,0.757141,0.494324,0.418884,-0.082214,-1.0,0.0,-1.0,-2407.0,2285.0,537.0,3455.0,-3282.0,-775.0,-1.0,1.0,-4827.0,-0.71559,0.679669,0.160202,-4908.0,4488.0,1142.0,36.0,17.0,-3.0
2025-08-14T09:55:30.597615,Cash,1995.0,21.0,2512.0,3185.0,3233.0,0.757202,0.494324,0.418884,-0.082214,-1.0,0.0,0.0,-2408.0,2277.0,552.0,3454.0,-3291.0,-761.0,1.0,-15.0,-4830.0,-0.715641,0.679729,0.160294,-4712.0,4518.0,1094.0,36.0,18.0,3.0
2025-08-14T09:55:30.625719,Cash,2003.0,18.0,2544.0,3202.0,3267.0,0.757202,0.494324,0.418884,-0.082214,-1.0,-1.0,-1.0,-2399.0,2260.0,559.0,3463.0,-3308.0,-754.0,1.0,-27.0,-4847.0,-0.715641,0.679729,0.160294,-4878.0,4470.0,1178.0,36.0,14.0,-5.0
2025-08-14T09:55:30.659231,Cash,1982.0,16.0,2421.0,3207.0,3259.0,0.757202,0.494263,0.418884,-0.082275,0.0,0.0,0.0,-2402.0,2269.0,571.0,3460.0,-3298.0,-742.0,11.0,-33.0,-4836.0,-0.715691,0.679586,0.160365,-4746.0,4596.0,1118.0,37.0,17.0,1.0
2025-08-14T09:55:30.695230,Cash,1985.0,16.0,2483.0,3205.0,3251.0,0.757263,0.494263,0.418823,-0.082275,0.0,-1.0,-1.0,-2407.0,2276.0,559.0,3455.0,-3291.0,-755.0,5.0,-21.0,-4830.0,-0.71565,0.679656,0.160508,-4880.0,4560.0,1092.0,39.0,10.0,-7.0
2025-08-14T09:55:30.742474,Cash,1997.0,16.0,2480.0,3205.0,3249.0,0.757202,0.494263,0.418884,-0.082275,-1.0,0.0,0.0,-2423.0,2287.0,526.0,3439.0,-3280.0,-787.0,-16.0,6.0,-4816.0,-0.715691,0.679586,0.160365,-4828.0,4568.0,956.0,36.0,21.0,1.0
2025-08-14T09:55:30.746468,Cash,1979.0,18.0,2455.0,3200.0,3253.0,0.757202,0.494324,0.418884,-0.082275,0.0,-1.0,-1.0,-2421.0,2281.0,520.0,3442.0,-3286.0,-793.0,-21.0,9.0,-4823.0,-0.715702,0.679678,0.160304,-4948.0,4488.0,1046.0,39.0,12.0,-4.0
2025-08-14T09:55:30.783979,Cash,2009.0,16.0,2496.0,3196.0,3253.0,0.757202,0.494324,0.418884,-0.082275,-1.0,0.0,0.0,-2410.0,2270.0,519.0,3453.0,-3297.0,-794.0,-20.0,7.0,-4839.0,-0.715702,0.679678,0.160304,-4766.0,4482.0,1046.0,34.0,22.0,1.0
2025-08-14T09:55:30.788020,Cash,1985.0,17.0,2512.0,3203.0,3254.0,0.757202,0.494263,0.418945,-0.082275,0.0,-1.0,-1.0,-2401.0,2261.0,528.0,3462.0,-3306.0,-785.0,-15.0,-1.0,-4850.0,-0.715784,0.679576,0.160314,-4702.0,4536.0,1102.0,37.0,13.0,-4.0
2025-08-14T09:55:30.820080,Cash,1984.0,16.0,2530.0,3196.0,3254.0,0.757202,0.494324,0.418884,-0.082275,-1.0,0.0,-1.0,-2407.0,2268.0,542.0,3456.0,-3299.0,-771.0,-7.0,-10.0,-4839.0,-0.715702,0.679678,0.160304,-4878.0,4534.0,1198.0,36.0,20.0,-3.0
2025-08-14T09:55:30.843086,Cash,1984.0,17.0,2498.0,3201.0,3258.0,0.757202,0.494324,0.418884,-0.082275,0.0,-1.0,0.0,-2396.0,2285.0,556.0,3467.0,-3282.0,-757.0,16.0,-10.0,-4833.0,-0.715702,0.679678,0.160304,-4786.0,4640.0,1132.0,38.0,15.0,-1.0
2025-08-14T09:55:30.877672,Cash,1984.0,19.0,2555.0,3202.0,3248.0,0.757202,0.494324,0.418884,-0.082275,-1.0,-1.0,0.0,-2410.0,2293.0,547.0,3453.0,-3274.0,-766.0,6.0,-3.0,-4819.0,-0.715702,0.679678,0.160304,-4862.0,4590.0,1070.0,36.0,15.0,-1.0
2025-08-14T09:55:30.880828,Cash,2001.0,0.0,2467.0,3205.0,3231.0,0.757202,0.494324,0.418884,-0.082275,0.0,0.0,-1.0,-2414.0,2287.0,528.0,3449.0,-3280.0,-785.0,-9.0,7.0,-4823.0,-0.715702,0.679678,0.160304,-4836.0,4530.0,972.0,37.0,17.0,-3.0
2025-08-14T09:55:30.913269,Cash,2005.0,15.0,2495.0,3195.0,3271.0,0.757141,0.494324,0.418884,-0.082336,0.0,-1.0,-1.0,-2412.0,2277.0,530.0,3451.0,-3290.0,-782.0,-12.0,1.0,-4830.0,-0.715711,0.679567,0.160222,-4820.0,4528.0,1032.0,37.0,16.0,-2.0
2025-08-14T09:55:30.949733,Cash,2003.0,16.0,2496.0,3206.0,3275.0,0.757141,0.494324,0.418884,-0.082336,-1.0,0.0,0.0,-2407.0,2261.0,538.0,3456.0,-3306.0,-774.0,-13.0,-11.0,-4844.0,-0.715711,0.679567,0.160222,-4854.0,4456.0,1146.0,36.0,18.0,0.0
2025-08-14T09:55:30.952683,Cash,1995.0,18.0,2523.0,3203.0,3263.0,0.757202,0.494263,0.418884,-0.082336,0.0,0.0,0.0,-2406.0,2271.0,545.0,3457.0,-3295.0,-768.0,-3.0,-11.0,-4836.0,-0.715752,0.679535,0.160375,-4732.0,4592.0,1050.0,37.0,17.0,1.0
2025-08-14T09:55:30.983633,Cash,1990.0,17.0,2535.0,3198.0,3261.0,0.757202,0.494324,0.418884,-0.082275,-1.0,-1.0,-1.0,-2397.0,2278.0,541.0,3466.0,-3289.0,-772.0,3.0,-2.0,-4839.0,-0.715702,0.679678,0.160304,-4778.0,4616.0,1088.0,36.0,16.0,-2.0
2025-08-14T09:55:31.015286,Cash,1980.0,17.0,2559.0,3202.0,3241.0,0.757202,0.494324,0.418884,-0.082336,0.0,0.0,0.0,-2411.0,2288.0,546.0,3452.0,-3279.0,-767.0,2.0,-5.0,-4822.0,-0.715762,0.679627,0.160314,-4882.0,4624.0,1184.0,38.0,18.0,-1.0
2025-08-14T09:55:31.041284,Cash,1995.0,17.0,2513.0,3270.0,3250.0,0.757141,0.494324,0.418884,-0.082275,0.0,0.0,0.0,-2406.0,2285.0,543.0,3456.0,-3282.0,-769.0,2.0,-3.0,-4826.0,-0.71565,0.679618,0.160212,-4818.0,4544.0,1158.0,38.0,18.0,-1.0
2025-08-14T09:55:31.086218,Cash,1989.0,18.0,2545.0,3206.0,3248.0,0.757141,0.494324,0.418884,-0.082336,0.0,0.0,-1.0,-2395.0,2289.0,522.0,3468.0,-3278.0,-790.0,0.0,18.0,-4836.0,-0.715711,0.679567,0.160222,-4724.0,4590.0,992.0,37.0,18.0,-2.0
2025-08-14T09:55:31.089262,Cash,1953.0,17.0,2585.0,3193.0,3248.0,0.757141,0.494385,0.418884,-0.082275,0.0,0.0,0.0,-2409.0,2279.0,531.0,3453.0,-3289.0,-780.0,-9.0,1.0,-4831.0,-0.71566,0.67971,0.160152,-4872.0,4508.0,1106.0,37.0,17.0,-1.0
2025-08-14T09:55:31.092229,Cash,2000.0,18.0,2559.0,3202.0,3243.0,0.757141,0.494385,0.418884,-0.082275,-1.0,0.0,0.0,-2391.0,2279.0,542.0,3471.0,-3289.0,-769.0,8.0,-2.0,-4842.0,-0.71566,0.67971,0.160152,-4722.0,4568.0,1096.0,35.0,21.0,2.0
2025-08-14T09:55:31.095227,Cash,1984.0,17.0,2516.0,3202.0,3269.0,0.757141,0.494324,0.418884,-0.082275,0.0,-1.0,-1.0,-2410.0,2275.0,556.0,3452.0,-3292.0,-756.0,1.0,-20.0,-4828.0,-0.71565,0.679618,0.160212,-4862.0,4542.0,1142.0,37.0,13.0,-4.0
2025-08-14T09:55:31.098260,Cash,1985.0,18.0,2531.0,3205.0,3258.0,0.757141,0.494324,0.418884,-0.082275,-1.0,0.0,0.0,-2399.0,2277.0,546.0,3463.0,-3290.0,-766.0,4.0,-8.0,-4836.0,-0.71565,0.679618,0.160212,-4788.0,4564.0,1038.0,36.0,22.0,2.0
2025-08-14T09:55:31.133380,Cash,1984.0,19.0,2432.0,3202.0,3235.0,0.757141,0.494324,0.418884,-0.082275,0.0,-1.0,-1.0,-2406.0,2281.0,548.0,3456.0,-3286.0,-764.0,3.0,-9.0,-4828.0,-0.71565,0.679618,0.160212,-4850.0,4564.0,1114.0,39.0,11.0,-5.0
2025-08-14T09:55:31.135378,Cash,1984.0,17.0,2459.0,3206.0,3249.0,0.757141,0.494324,0.418884,-0.082336,-1.0,0.0,0.0,-2414.0,2284.0,537.0,3449.0,-3283.0,-775.0,-6.0,-1.0,-4823.0,-0.715711,0.679567,0.160222,-4772.0,4608.0,1050.0,35.0,19.0,3.0
2025-08-14T09:55:31.170908,Cash,1984.0,11.0,2530.0,3198.0,3267.0,0.757141,0.494385,0.418884,-0.082336,0.0,-1.0,-1.0,-2405.0,2278.0,529.0,3458.0,-3289.0,-783.0,-7.0,4.0,-4835.0,-0.715721,0.679659,0.160162,-4884.0,4514.0,1096.0,37.0,13.0,-4.0
2025-08-14T09:55:31.192901,Cash,1983.0,18.0,2467.0,3203.0,3273.0,0.757141,0.494324,0.418884,-0.082336,0.0,0.0,0.0,-2415.0,2274.0,525.0,3448.0,-3293.0,-787.0,-18.0,2.0,-4831.0,-0.715711,0.679567,0.160222,-4788.0,4548.0,1030.0,37.0,21.0,2.0
2025-08-14T09:55:31.221934,Cash,1969.0,16.0,2526.0,3200.0,3257.0,0.757141,0.494385,0.418884,-0.082336,0.0,-1.0,-1.0,-2405.0,2272.0,535.0,3458.0,-3295.0,-777.0,-7.0,-2.0,-4838.0,-0.715721,0.679659,0.160162,-4842.0,4560.0,1094.0,37.0,11.0,-4.0
2025-08-14T09:55:31.257503,Cash,1986.0,19.0,2559.0,3200.0,3285.0,0.757141,0.494324,0.418884,-0.082336,-1.0,0.0,0.0,-2412.0,2281.0,530.0,3451.0,-3286.0,-782.0,-10.0,3.0,-4828.0,-0.715711,0.679567,0.160222,-4826.0,4620.0,1022.0,36.0,20.0,1.0
2025-08-14T09:55:31.290531,Cash,1999.0,21.0,2498.0,3207.0,3248.0,0.757141,0.494385,0.418884,-0.082336,0.0,-1.0,-1.0,-2402.0,2274.0,546.0,3461.0,-3293.0,-766.0,1.0,-10.0,-4837.0,-0.715721,0.679659,0.160162,-4816.0,4458.0,1200.0,37.0,13.0,-3.0
2025-08-14T09:55:31.293499,Cash,1995.0,19.0,2535.0,3198.0,3248.0,0.757141,0.494324,0.418884,-0.082336,0.0,0.0,-1.0,-2415.0,2280.0,543.0,3448.0,-3287.0,-769.0,-5.0,-8.0,-4824.0,-0.715711,0.679567,0.160222,-4874.0,4552.0,1038.0,37.0,19.0,-2.0
2025-08-14T09:55:31.321674,Cash,2000.0,17.0,2544.0,3190.0,3261.0,0.757141,0.494385,0.418884,-0.082336,0.0,-1.0,-1.0,-2400.0,2282.0,536.0,3463.0,-3285.0,-776.0,1.0,2.0,-4835.0,-0.715721,0.679659,0.160162,-4790.0,4552.0,1086.0,39.0,15.0,-2.0
2025-08-14T09:55:31.348710,Cash,1984.0,17.0,2559.0,3203.0,3255.0,0.757141,0.494324,0.418884,-0.082397,-1.0,0.0,-1.0,-2406.0,2281.0,544.0,3457.0,-3285.0,-768.0,1.0,-6.0,-4829.0,-0.715771,0.679516,0.160232,-4788.0,4554.0,1070.0,36.0,18.0,-3.0
2025-08-14T09:55:31.398421,Cash,1993.0,16.0,2613.0,3201.0,3266.0,0.757141,0.494385,0.418884,-0.082397,0.0,-1.0,0.0,-2393.0,2281.0,543.0,3470.0,-3286.0,-769.0,8.0,-1.0,-4840.0,-0.715781,0.679608,0.160172,-4704.0,4570.0,1052.0,37.0,15.0,-1.0
2025-08-14T09:55:31.400939,Cash,2003.0,17.0,2625.0,3205.0,3285.0,0.757141,0.494324,0.418884,-0.082397,-1.0,-1.0,-1.0,-2414.0,2286.0,556.0,3449.0,-3280.0,-756.0,5.0,-15.0,-4818.0,-0.715771,0.679516,0.160232,-4924.0,4606.0,1166.0,35.0,16.0,-4.0
2025-08-14T09:55:31.403935,Cash,1989.0,17.0,2555.0,3196.0,3254.0,0.757202,0.494324,0.418884,-0.082336,0.0,0.0,0.0,-2404.0,2283.0,560.0,3459.0,-3284.0,-753.0,12.0,-17.0,-4828.0,-0.715762,0.679627,0.160314,-4822.0,4522.0,1138.0,37.0,18.0,2.0
2025-08-14T09:55:31.405973,Cash,1983.0,17.0,2528.0,3200.0,3251.0,0.757202,0.494324,0.418823,-0.082397,0.0,-1.0,-1.0,-2401.0,2286.0,558.0,3462.0,-3281.0,-755.0,14.0,-13.0,-4828.0,-0.71573,0.679586,0.160376,-4842.0,4536.0,1160.0,38.0,15.0,-5.0
2025-08-14T09:55:31.407971,Cash,2000.0,18.0,2474.0,3206.0,3257.0,0.757202,0.494324,0.418823,-0.082397,-1.0,0.0,0.0,-2404.0,2292.0,547.0,3459.0,-3275.0,-766.0,10.0,-2.0,-4824.0,-0.71573,0.679586,0.160376,-4800.0,4574.0,1048.0,36.0,17.0,-1.0
2025-08-14T09:55:31.439060,Cash,1990.0,16.0,2491.0,3200.0,3263.0,0.757202,0.494324,0.418823,-0.082397,-1.0,-1.0,-1.0,-2400.0,2284.0,532.0,3463.0,-3283.0,-781.0,0.0,6.0,-4834.0,-0.71573,0.679586,0.160376,-4756.0,4552.0,998.0,35.0,15.0,-5.0
2025-08-14T09:55:31.471964,Cash,2002.0,19.0,2480.0,3205.0,3263.0,0.757202,0.494324,0.418823,-0.082397,-1.0,-1.0,-1.0,-2406.0,2279.0,533.0,3457.0,-3288.0,-780.0,-5.0,1.0,-4833.0,-0.71573,0.679586,0.160376,-4828.0,4548.0,1116.0,36.0,15.0,-2.0
2025-08-14T09:55:31.474968,Cash,2003.0,17.0,2593.0,3205.0,3265.0,0.757202,0.494324,0.418823,-0.082458,-1.0,0.0,0.0,-2405.0,2280.0,540.0,3458.0,-3286.0,-773.0,0.0,-3.0,-4832.0,-0.71579,0.679535,0.160386,-4754.0,4576.0,1086.0,36.0,18.0,-1.0
2025-08-14T09:55:31.512510,Cash,1999.0,19.0,2550.0,3202.0,3266.0,0.757141,0.494324,0.418884,-0.082458,0.0,-1.0,-1.0,-2409.0,2280.0,539.0,3455.0,-3286.0,-773.0,-3.0,-3.0,-4829.0,-0.715831,0.679465,0.160242,-4838.0,4570.0,1096.0,37.0,16.0,-2.0
2025-08-14T09:55:31.543068,Cash,1993.0,17.0,2630.0,3201.0,3236.0,0.757202,0.494324,0.418823,-0.082458,-1.0,0.0,-1.0,-2401.0,2283.0,535.0,3462.0,-3283.0,-778.0,0.0,3.0,-4833.0,-0.71579,0.679535,0.160386,-4794.0,4582.0,1050.0,36.0,17.0,-3.0
2025-08-14T09:55:31.576036,Cash,1999.0,16.0,2579.0,3203.0,3238.0,0.757202,0.494324,0.418823,-0.082458,0.0,-1.0,0.0,-2402.0,2288.0,542.0,3461.0,-3278.0,-771.0,6.0,0.0,-4828.0,-0.71579,0.679535,0.160386,-4800.0,4548.0,1090.0,37.0,16.0,1.0
2025-08-14T09:55:31.579099,Cash,2000.0,17.0,2546.0,3200.0,3248.0,0.757202,0.494324,0.418823,-0.082458,-1.0,-1.0,-1.0,-2402.0,2287.0,552.0,3461.0,-3279.0,-761.0,11.0,-8.0,-4827.0,-0.71579,0.679535,0.160386,-4784.0,4566.0,1114.0,36.0,15.0,-2.0
2025-08-14T09:55:31.612605,Cash,1987.0,17.0,2406.0,3200.0,3251.0,0.757202,0.494324,0.418823,-0.08252,0.0,-1.0,-1.0,-2412.0,2276.0,549.0,3452.0,-3290.0,-764.0,-1.0,-14.0,-4829.0,-0.71585,0.679484,0.160396,-4878.0,4520.0,1048.0,38.0,16.0,-4.0
2025-08-14T09:55:31.644790,Cash,2000.0,18.0,2606.0,3200.0,3269.0,0.757202,0.494324,0.418823,-0.08252,0.0,0.0,0.0,-2400.0,2275.0,547.0,3464.0,-3291.0,-766.0,4.0,-9.0,-4838.0,-0.71585,0.679484,0.160396,-4768.0,4538.0,1122.0,37.0,18.0,0.0
2025-08-14T09:55:31.676006,Cash,1984.0,16.0,2512.0,3210.0,3255.0,0.757202,0.494263,0.418823,-0.08252,-1.0,-1.0,-1.0,-2411.0,2274.0,552.0,3453.0,-3291.0,-762.0,0.0,-16.0,-4829.0,-0.71584,0.679391,0.160456,-4882.0,4580.0,1134.0,36.0,15.0,-5.0
2025-08-14T09:55:31.694858,Cash,2000.0,18.0,2475.0,3205.0,3248.0,0.757202,0.494263,0.418823,-0.08252,0.0,0.0,0.0,-2414.0,2281.0,550.0,3450.0,-3284.0,-764.0,0.0,-12.0,-4823.0,-0.71584,0.679391,0.160456,-4812.0,4570.0,1164.0,37.0,17.0,0.0
2025-08-14T09:55:31.731586,Cash,1990.0,18.0,2469.0,3167.0,3250.0,0.757263,0.494263,0.418823,-0.082581,-1.0,-1.0,-1.0,-2408.0,2279.0,561.0,3457.0,-3286.0,-754.0,8.0,-20.0,-4828.0,-0.715952,0.679401,0.160559,-4790.0,4554.0,1216.0,36.0,14.0,-3.0
2025-08-14T09:55:31.752141,Cash,1990.0,16.0,2511.0,3199.0,3230.0,0.757263,0.494202,0.418762,-0.082581,0.0,-1.0,-1.0,-2408.0,2278.0,573.0,3456.0,-3286.0,-743.0,14.0,-29.0,-4825.0,-0.715849,0.679318,0.16067,-4746.0,4542.0,1106.0,37.0,16.0,-2.0
2025-08-14T09:55:31.780113,Cash,1989.0,18.0,2485.0,3200.0,3248.0,0.757263,0.494202,0.418762,-0.082581,0.0,-1.0,-1.0,-2410.0,2281.0,559.0,3454.0,-3283.0,-757.0,7.0,-17.0,-4824.0,-0.715849,0.679318,0.16067,-4854.0,4586.0,1074.0,37.0,14.0,-4.0
2025-08-14T09:55:31.805806,Cash,1998.0,17.0,2480.0,3200.0,3258.0,0.757263,0.494202,0.418762,-0.082642,0.0,0.0,0.0,-2414.0,2278.0,537.0,3450.0,-3286.0,-779.0,-9.0,-2.0,-4827.0,-0.71591,0.679267,0.16068,-4780.0,4528.0,1048.0,37.0,17.0,-1.0
2025-08-14T09:55:31.842061,Cash,1980.0,20.0,2534.0,3201.0,3255.0,0.757263,0.494263,0.418762,-0.082642,-1.0,-1.0,-1.0,-2398.0,2280.0,537.0,3466.0,-3285.0,-778.0,1.0,2.0,-4838.0,-0.71592,0.67936,0.16062,-4808.0,4574.0,1138.0,36.0,11.0,-3.0
2025-08-14T09:55:31.845365,Cash,1998.0,17.0,2431.0,3201.0,3248.0,0.757263,0.494202,0.418762,-0.082703,-1.0,0.0,-1.0,-2398.0,2283.0,549.0,3467.0,-3281.0,-767.0,10.0,-5.0,-4834.0,-0.71597,0.679216,0.16069,-4748.0,4604.0,1072.0,36.0,17.0,-3.0
2025-08-14T09:55:31.879329,Cash,1984.0,16.0,2465.0,3206.0,3248.0,0.757324,0.494202,0.418701,-0.082703,0.0,-1.0,-1.0,-2401.0,2280.0,556.0,3463.0,-3284.0,-761.0,10.0,-12.0,-4832.0,-0.715929,0.679286,0.160834,-4808.0,4586.0,1162.0,37.0,12.0,-3.0
